product_id,coded_cat1,coded_cat2,coded_cat3,coded_brand,coded_name
151084,2062,2640,2115,418,3321
151086,2062,2640,2115,418,3322
151087,2062,2640,2115,418,3324
151090,2062,2640,2115,418,3321
151092,2062,2640,2115,418,3780
150606,2062,2640,2115,418,3337
150607,2062,2640,2115,418,3339
153283,2062,2640,2022,418,3198
153522,2062,2640,2022,418,3187
153525,2062,2640,2022,418,3192
153550,2062,2640,2022,418,3180
153553,2062,2640,2022,418,3186
150609,2062,2640,2115,418,3340
150613,2062,2640,2115,418,3345
150631,2062,2640,2115,418,3340
153898,2062,2640,1792,418,2962
153994,2062,2640,1792,418,2967
154060,2062,2640,1792,418,2949
150064,2062,2640,2022,640,3451
150066,2062,2640,2022,640,3453
150117,2062,2640,2022,640,3459
150124,2062,2640,2022,640,3463
159066,2062,2640,2115,1444,3787
155520,2062,2640,1792,522,4057
160482,2062,2640,2022,522,3565
160485,2062,2640,2022,522,4176
160488,2062,2640,2022,522,3739
160495,2062,2640,2022,522,4405
154119,2062,2640,1792,418,2959
154426,2062,2640,1792,418,2953
154441,2062,2640,1792,418,2961
154443,2062,2640,1792,418,2955
150949,2062,2640,1792,418,3016
150987,2062,2640,1792,418,3016
153720,2062,2640,1792,418,2953
153721,2062,2640,1792,418,2955
154669,2062,2640,2022,418,3201
173734,2062,2640,2022,418,3198
164775,2062,2640,2115,522,3463
164785,2062,2640,2115,522,3528
164787,2062,2640,2115,522,3592
164788,2062,2640,2115,522,3601
165759,2062,2640,2115,522,3151
156349,2062,2640,1792,522,3301
160501,2062,2640,1792,522,3534
160503,2062,2640,1792,522,3586
160504,2062,2640,1792,522,3943
168493,2062,2640,1792,522,4036
155019,2062,2640,1792,522,4000
154444,2062,2640,1792,418,2947
154791,2062,2640,2115,418,3303
173359,2062,2640,2022,418,3180
162444,2062,2640,2115,522,3462
162450,2062,2640,2115,522,3321
162451,2062,2640,2115,522,3324
162454,2062,2640,2115,522,3549
162457,2062,2640,2115,522,3406
162465,2062,2640,2115,522,3474
162466,2062,2640,2115,522,3475
150658,2062,2640,2953,418,3808
150676,2062,2640,2953,418,3811
154740,2062,2640,1792,667,3190
188014,2062,2640,2953,759,4149
154788,2062,2640,2953,418,3771
167067,2062,2640,2115,699,3441
150105,2062,2640,2115,699,3598
150171,2062,2640,2115,699,3613
150172,2062,2640,2115,699,3615
167751,2062,2640,2115,1444,3916
167752,2062,2640,2115,1444,3918
182430,2062,2640,2022,418,3169
183220,2062,2640,2953,418,3816
182803,2062,2640,1792,418,3969
182607,2062,2640,2115,418,3322
182860,2062,2640,2115,418,3324
183030,2062,2640,2115,418,3327
204703,2062,2640,2022,975,4194
204705,2062,2640,2022,975,4138
204706,2062,2640,2022,975,3925
204708,2062,2640,2022,975,4027
204709,2062,2640,2022,975,4369
204711,2062,2640,2022,975,4222
204712,2062,2640,2022,975,4225
199947,2062,2640,2022,640,3288
204726,2062,2640,2022,975,4828
204735,2062,2640,2022,975,4740
204747,2062,2640,2022,975,4389
204757,2062,2640,2022,975,4689
191356,2062,2640,2115,418,3328
191358,2062,2640,2115,418,3330
183475,2062,2640,2115,418,3325
199614,2062,2640,2115,418,4513
196120,2062,2640,3039,418,5076
202381,2062,2640,2022,555,3802
193366,2062,2640,2115,537,3388
213376,2062,2640,2115,418,3231
194560,2062,2640,2115,537,3397
198619,2062,2640,3039,805,4659
198621,2062,2640,3039,805,4666
213910,2062,2640,2115,418,3234
216318,2062,2640,2022,418,2931
213979,2062,2640,2022,418,3079
217222,2062,2640,2115,522,3516
217225,2062,2640,2115,522,3525
214000,2062,2640,2022,975,3282
221625,2062,2640,1792,975,3606
213207,2062,2640,2115,823,4218
205183,2062,2640,2115,823,4834
205185,2062,2640,2115,823,4836
220318,2062,2640,2953,1588,5145
200682,2062,2640,2022,418,3145
205188,2062,2640,2115,823,4068
205189,2062,2640,2115,823,3870
205191,2062,2640,2115,823,4009
205192,2062,2640,2115,823,4008
205195,2062,2640,2115,823,4167
215695,2062,2640,2115,772,3585
217867,2062,2640,2022,990,4635
216385,2062,2640,1792,954,5005
226914,2062,2640,2988,823,5299
226920,2062,2640,2988,823,5397
226921,2062,2640,2988,823,5400
226900,2062,2640,2022,823,4462
226903,2062,2640,2022,823,4465
226905,2062,2640,2022,823,4488
226906,2062,2640,2022,823,4687
226908,2062,2640,2022,823,4690
226909,2062,2640,2022,823,4692
226911,2062,2640,2022,823,4540
226912,2062,2640,2022,823,4543
226932,2062,2640,2022,823,4461
220296,2062,2640,2115,418,4042
232332,2062,2640,3039,418,4629
232333,2062,2640,3039,418,4854
232335,2062,2640,3039,418,4632
232005,2062,2640,2022,522,3231
232029,2062,2640,2022,522,3520
221058,2062,2640,1792,678,3814
232047,2062,2640,2022,522,3667
232798,2062,2640,2115,1444,3897
232800,2062,2640,2115,1444,3898
231903,2062,2640,2115,487,3502
231904,2062,2640,2115,487,3508
231906,2062,2640,2115,487,3529
231907,2062,2640,2115,487,3511
231909,2062,2640,2115,487,3532
231910,2062,2640,2115,487,3495
232713,2062,2640,2022,1276,4350
216396,2062,2640,2022,954,5007
215701,2062,2640,2115,772,3555
215703,2062,2640,2115,772,3574
200737,2062,2640,2953,418,3651
237802,2062,2640,2022,418,3138
237804,2062,2640,2022,418,3139
245064,2062,2640,1270,805,3337
232827,2062,2640,2022,975,4608
232818,2062,2640,1792,975,5031
230749,2062,2640,1792,640,3970
242965,2062,2640,2115,823,3624
245065,2062,2640,1270,805,3330
247341,2062,2640,1792,487,3997
243727,2062,2640,1792,682,4239
242962,2062,2640,2115,823,3468
249120,2062,2640,2115,888,4894
249123,2062,2640,2115,888,5119
247330,2062,2640,2022,487,4048
247335,2062,2640,2022,487,4282
247336,2062,2640,2022,487,4132
247338,2062,2640,2022,487,4135
247345,2062,2640,2022,487,3792
247347,2062,2640,2022,487,3891
214885,2062,2640,2988,667,5658
235243,2062,2640,1792,1218,5089
258480,2062,2640,1270,546,2787
247339,2062,2640,2022,487,4290
217998,2062,3040,3978,474,5644
162216,2031,2247,2781,1002,4495
162217,2031,2247,2781,1002,4500
162219,2031,2247,2781,1002,4503
162220,2031,2247,2781,1002,4506
162222,2031,2247,2781,1002,4518
162223,2031,2247,2781,1002,4525
162225,2031,2247,2781,1002,4504
162226,2031,2247,2781,1002,4495
162228,2031,2247,2781,1002,4527
162229,2031,2247,2781,1002,4510
162231,2031,2247,2781,1002,4521
162232,2031,2247,2781,1002,4522
162267,2031,2247,2092,1002,4341
162270,2031,2247,2092,1002,4372
162249,2031,2247,2781,1002,4512
162256,2031,2247,2781,1002,4515
162258,2031,2247,2781,1002,4513
162261,2031,2247,2781,1002,4515
162264,2031,2247,2781,1002,4516
154849,2031,2247,2781,798,4017
177390,2031,2247,2092,1002,4192
177391,2031,2247,2092,1002,4207
192201,2031,2247,2781,1002,5089
209001,2031,2247,2781,774,4992
219609,2031,2247,2781,1002,4521
229219,2031,2247,2092,676,4674
266646,2031,2247,2781,774,5268
277213,2031,2247,2781,774,5268
157485,1327,2916,3228,493,4821
157486,1327,2916,3228,493,4846
157503,1327,2916,3228,493,4522
157476,1327,2916,3228,493,4462
160525,1327,2916,2533,493,4164
201063,1327,2916,2176,550,4669
211225,1327,2916,2176,550,4711
193582,1327,2916,2038,436,2176
193585,1327,2916,2038,436,2311
217150,1327,2916,2038,682,1008
202224,1327,2916,3228,453,4485
202227,1327,2916,3228,453,4701
214539,1327,2916,2038,586,4033
221374,1327,2916,1105,678,2511
234778,1327,2916,2038,586,3403
221370,1327,2916,3228,550,4590
221373,1327,2916,3228,550,4311
239077,1327,2916,2038,678,3639
231433,1327,2916,2176,453,3588
231240,1327,2916,1105,678,4384
231241,1327,2916,1105,678,4417
231243,1327,2916,1105,678,4411
265584,1327,2916,2038,586,4023
231435,1327,2916,2176,453,3574
231436,1327,2916,2176,453,3598
231438,1327,2916,2176,453,3582
231439,1327,2916,2176,453,3691
156318,2514,3289,3613,792,4281
156316,2514,3289,3613,792,3984
161878,2514,3289,3613,379,4266
162117,2514,3289,4336,379,4041
162118,2514,3289,4336,379,4042
162148,2514,3289,4336,379,4053
158811,2514,3289,3253,783,4149
159847,2514,3289,3529,220,4560
159853,2514,3289,3529,220,4600
157755,2514,3289,3529,1807,3685
157756,2514,3289,3529,1807,3718
159111,2514,3289,3253,783,4389
162000,2514,3289,2961,550,4008
159259,2514,3289,3253,883,3901
161881,2514,3289,3613,379,4438
167068,2514,3289,3613,883,3891
156423,2514,3289,4336,550,4542
155338,2514,3289,3178,778,4977
168762,2514,3289,3253,379,4303
168765,2514,3289,3253,379,4309
155460,2514,3289,2961,1056,4110
155479,2514,3289,2961,1056,4197
155481,2514,3289,2961,1056,4249
165337,2514,3289,2961,783,4320
162588,2514,3289,3613,792,4206
165177,2514,3289,2961,783,4546
184102,2514,3289,3529,220,4572
160882,2514,3289,4336,528,4122
165207,2514,3289,3613,783,4245
165084,2514,3289,4336,783,4087
165085,2514,3289,4336,783,4089
165090,2514,3289,4336,783,4101
165091,2514,3289,4336,783,4102
165096,2514,3289,4336,783,3993
184552,2514,3289,3613,379,4030
169141,2514,3289,3601,1056,4278
160906,2514,3289,2485,528,3391
190722,2514,3289,3613,433,4852
190840,2514,3289,3613,433,4915
191991,2514,3289,3601,433,4434
195765,2514,3289,3601,433,4407
191542,2514,3289,3613,379,4525
191470,2514,3289,3529,220,4647
192972,2514,3289,3529,220,4512
186682,2514,3289,3613,433,4680
186739,2514,3289,3613,433,4843
190749,2514,3289,2961,783,4491
183499,2514,3289,2485,433,3204
182355,2514,3289,3253,433,4843
182572,2514,3289,4336,433,4047
183856,2514,3289,3253,433,4356
182943,2514,3289,4336,433,4042
182752,2514,3289,2961,433,4198
191715,2514,3289,3613,1056,4579
202839,2514,3289,3613,565,4455
182599,2514,3289,2961,433,4216
192855,2514,3289,2961,783,4801
196474,2514,3289,3613,792,4711
204433,2514,3289,3529,813,4909
204435,2514,3289,3529,813,4909
204436,2514,3289,3613,813,5173
204438,2514,3289,3613,813,5148
205764,2514,3289,3529,783,4543
191388,2514,3289,3253,783,4476
190786,2514,3289,3253,783,4477
202848,2514,3289,3601,565,4530
202849,2514,3289,3601,565,4534
202843,2514,3289,3613,565,4453
198432,2514,3289,4336,783,4578
205732,2514,3289,4336,783,4573
215257,2514,3289,3253,783,4300
202186,2514,3289,4336,883,4162
210879,2514,3289,3613,883,4203
202854,2514,3289,4336,565,4342
202857,2514,3289,3253,565,4531
197997,2514,3289,2961,379,3784
194308,2514,3289,3613,379,4611
197998,2514,3289,3613,379,4269
198001,2514,3289,3613,379,4270
198003,2514,3289,3613,379,4443
198004,2514,3289,3613,379,4273
189550,2514,3289,3613,433,4848
210430,2514,3289,3613,565,4351
210432,2514,3289,3613,565,4476
210435,2514,3289,3529,565,4350
212938,2514,3289,2485,565,3487
207966,2514,3289,3613,379,4437
183408,2514,3289,3253,433,4843
183577,2514,3289,3253,433,4839
183597,2514,3289,4336,433,4534
216295,2514,3289,4336,783,4288
213561,2514,3289,3601,783,4563
213556,2514,3289,4336,783,4464
198481,2514,3289,4336,433,4683
198483,2514,3289,4336,433,4677
215797,2514,3289,3613,433,4801
213621,2514,3289,3613,433,4897
213559,2514,3289,3529,783,4533
217555,2514,3289,3253,379,4269
215178,2514,3289,4336,565,4245
215179,2514,3289,3253,565,4444
213672,2514,3289,4336,565,4153
213673,2514,3289,4336,565,4156
213675,2514,3289,4336,565,4153
213676,2514,3289,4336,565,4159
213681,2514,3289,3253,565,4341
213678,2514,3289,3601,565,4345
213679,2514,3289,3601,565,4366
210276,2514,3289,3613,220,4543
210277,2514,3289,3613,220,4581
210279,2514,3289,3613,220,4582
209845,2514,3289,3613,550,4612
209847,2514,3289,3613,550,4351
209619,2514,3289,3613,433,4908
209620,2514,3289,3613,433,4804
212821,2514,3289,3601,783,4558
209884,2514,3289,3613,1056,4690
209889,2514,3289,3613,1056,4579
209890,2514,3289,3613,1056,4698
200203,2514,3289,3613,1056,4929
209886,2514,3289,3613,1056,4561
209887,2514,3289,3613,1056,4699
209899,2514,3289,3613,1056,4680
213615,2514,3289,2961,433,4024
231117,2514,3289,3613,783,4653
231118,2514,3289,3613,783,4530
231120,2514,3289,3613,783,4645
231222,2514,3289,3613,783,4657
228357,2514,3289,3529,550,4425
228361,2514,3289,3613,550,4623
228363,2514,3289,3613,550,4674
228366,2514,3289,3613,550,4621
228367,2514,3289,3613,550,4663
228370,2514,3289,3613,550,4627
228372,2514,3289,3613,550,4675
228373,2514,3289,3613,550,4714
231825,2514,3289,4336,783,4105
231826,2514,3289,4336,783,4089
231828,2514,3289,4336,783,4080
231834,2514,3289,3601,783,4273
231835,2514,3289,3601,783,4275
231837,2514,3289,3601,783,4282
229119,2514,3289,3613,783,4453
231829,2514,3289,3613,783,4423
231831,2514,3289,3613,783,4428
231370,2514,3289,3613,433,4951
229398,2514,3289,3613,550,4524
228376,2514,3289,3613,550,4675
228378,2514,3289,3613,550,4680
231261,2514,3289,3613,813,5191
232522,2514,3289,3613,550,4641
232524,2514,3289,3613,550,4656
228607,2514,3289,3613,487,4482
235705,2514,3289,4336,783,4204
235708,2514,3289,2961,783,4266
235710,2514,3289,2961,783,4257
235711,2514,3289,2961,783,4266
235713,2514,3289,2961,783,4356
235714,2514,3289,2961,783,4378
232581,2514,3289,3529,565,4468
234636,2514,3289,2961,550,4098
235158,2514,3289,3613,220,4830
235707,2514,3289,3613,783,4417
235722,2514,3289,3613,783,4587
235723,2514,3289,3613,783,4506
235725,2514,3289,3613,783,4705
235726,2514,3289,3613,783,4624
235728,2514,3289,3613,783,4560
229071,2514,3289,3529,783,4155
229072,2514,3289,3613,783,4551
229074,2514,3289,3613,783,4446
229075,2514,3289,3613,783,4534
230113,2514,3289,3613,783,4429
230115,2514,3289,3613,783,4423
230116,2514,3289,3613,783,4540
230118,2514,3289,3613,783,4546
230119,2514,3289,3613,783,4540
230121,2514,3289,3613,783,4528
242314,2514,3289,3613,783,5065
242319,2514,3289,3613,783,5175
233167,2514,3289,3613,783,4422
234441,2514,3289,3613,783,4617
234442,2514,3289,3613,783,4611
234592,2514,3289,3613,783,4729
234594,2514,3289,3613,783,4723
236815,2514,3289,3613,783,4515
232108,2514,3289,3613,433,4902
232110,2514,3289,3613,433,4812
232114,2514,3289,3613,433,4905
232116,2514,3289,3613,433,4906
232117,2514,3289,3613,433,5034
233740,2514,3289,2961,565,4147
232561,2514,3289,4336,565,4354
243106,2514,3289,3613,1056,4671
232120,2514,3289,3613,433,5041
242773,2514,3289,3613,781,4801
242775,2514,3289,3613,781,4675
242776,2514,3289,3613,781,4887
242782,2514,3289,3613,781,4665
242785,2514,3289,3529,781,5148
242452,2514,3289,3601,433,4732
242454,2514,3289,3601,433,4731
243559,2514,3289,3613,790,5158
243561,2514,3289,3613,790,5130
242763,2514,3289,3613,550,5082
242764,2514,3289,3613,550,5316
245389,2514,3289,3613,550,4858
245391,2514,3289,3613,550,5071
235516,2514,3289,2961,550,4345
235537,2514,3289,2961,550,4299
245599,2514,3289,3613,813,5224
236136,2514,3289,3613,813,5134
236137,2514,3289,3613,813,5140
236139,2514,3289,3613,813,5143
236140,2514,3289,3613,813,5184
236142,2514,3289,3613,813,5085
236143,2514,3289,3613,813,5136
240664,2514,3289,3613,487,5196
240666,2514,3289,3613,487,5188
228615,2514,3289,4336,487,4002
228616,2514,3289,3253,487,4315
239191,2514,3289,3613,783,4411
230122,2514,3289,3253,783,4258
230124,2514,3289,3253,783,4246
230125,2514,3289,3253,783,4240
233166,2514,3289,4336,783,4095
248851,2514,3289,3613,792,4849
248853,2514,3289,3613,792,4861
242455,2514,3289,3601,433,4741
243769,2514,3289,3613,379,4716
242856,2514,3289,3613,379,4711
242857,2514,3289,3613,379,4836
242859,2514,3289,3613,379,4719
242860,2514,3289,3613,379,4714
242862,2514,3289,3613,379,4839
242865,2514,3289,3613,379,4716
242866,2514,3289,3613,379,4840
242868,2514,3289,3613,379,4717
242869,2514,3289,3613,379,4842
242871,2514,3289,3613,379,4720
242872,2514,3289,3613,379,4845
242874,2514,3289,3613,379,4854
242875,2514,3289,3613,379,4965
240852,2514,3289,3613,537,4864
240853,2514,3289,3613,537,4866
239469,2514,3289,4336,379,4113
249562,2514,3289,3601,379,4569
249564,2514,3289,3601,379,4570
249565,2514,3289,3601,379,4572
249567,2514,3289,3601,379,4558
235380,2514,3289,3613,550,4677
235381,2514,3289,3613,550,4671
245224,2514,3289,4336,790,4957
245226,2514,3289,4336,790,4968
245227,2514,3289,3253,790,4231
245229,2514,3289,3613,790,5013
245230,2514,3289,3613,790,4984
245232,2514,3289,3613,790,5019
245233,2514,3289,3613,790,4989
245235,2514,3289,3613,790,4974
245238,2514,3289,3613,790,4972
237490,2514,3289,3253,550,4882
235150,2514,3289,2137,700,4050
238839,2514,3289,2961,783,4365
238840,2514,3289,2961,783,4365
239193,2514,3289,3253,783,4194
240840,2514,3289,4336,537,3654
240841,2514,3289,4336,537,4272
240843,2514,3289,4336,537,4078
240849,2514,3289,3253,537,4618
240850,2514,3289,4336,537,4756
242904,2514,3289,2961,379,4191
246220,2514,3289,2961,379,4170
248290,2514,3289,3613,379,4717
248292,2514,3289,3613,379,4842
248293,2514,3289,3613,379,4810
235384,2514,3289,3613,550,4659
235392,2514,3289,3613,550,4813
235395,2514,3289,3613,550,4812
235396,2514,3289,3613,550,4687
235399,2514,3289,3613,550,4704
236100,2514,3289,3613,220,4596
236103,2514,3289,3613,220,4555
236104,2514,3289,3613,220,4594
235342,2514,3289,3613,220,4597
232122,2514,3289,2961,433,4192
235122,2514,3289,3613,565,4345
235125,2514,3289,3613,565,4582
241171,2514,3289,2961,565,4569
241173,2514,3289,2961,565,4570
247645,2514,3289,3601,1056,4731
248011,2514,3289,3253,781,4428
265209,2514,3289,2485,379,3211
248284,2514,3289,4336,379,4504
248746,2514,3289,3601,433,4504
248748,2514,3289,3601,433,4515
248755,2514,3289,3253,433,4813
248757,2514,3289,3253,433,4818
248598,2514,3289,4336,433,4513
248599,2514,3289,4336,433,4507
248601,2514,3289,4336,433,4509
248727,2514,3289,3253,433,4818
258378,2514,3289,3613,790,4728
237492,2514,3289,3601,550,4311
208354,2514,3289,2961,550,4117
197820,2514,3289,2137,550,3414
208741,2514,3289,2137,550,3667
208743,2514,3289,2137,550,3516
241959,2514,3289,2137,550,3795
241768,2514,3289,3529,813,4930
248934,2514,3289,3613,783,4426
241794,2514,3289,3613,783,4986
258499,2514,3289,3613,783,4714
266748,2514,3289,4336,550,4551
255376,2514,3289,2961,1056,4561
265153,2514,3289,2961,1056,4836
235123,2514,3289,4336,565,4240
248745,2514,3289,3601,433,4506
248572,2514,3289,3529,433,4492
248610,2514,3289,3613,433,4776
248611,2514,3289,3613,433,4654
248614,2514,3289,3613,433,4876
248625,2514,3289,3613,433,4774
248626,2514,3289,3613,433,4779
248628,2514,3289,3613,433,4770
248631,2514,3289,3613,433,4774
248718,2514,3289,2961,433,4173
248722,2514,3289,2961,433,4167
242842,2514,3289,4336,379,4489
242844,2514,3289,4336,379,4488
242847,2514,3289,4336,379,4498
242848,2514,3289,4336,379,4497
242892,2514,3289,3253,379,4360
242893,2514,3289,3253,379,4372
242895,2514,3289,3253,379,4374
242896,2514,3289,3253,379,4366
248658,2514,3289,3613,433,4779
248674,2514,3289,3613,433,4771
240475,2514,3289,3613,541,4416
240477,2514,3289,3613,541,4659
239805,2514,3289,3529,541,4336
239806,2514,3289,3613,541,4614
258619,2514,3289,3613,1056,4801
248019,2514,3289,3613,781,4789
245628,2514,3289,3529,813,4998
245631,2514,3289,3529,813,4960
235152,2514,3289,2137,700,4039
246924,2514,3289,3613,792,4783
246925,2514,3289,3613,792,5080
159724,1690,1906,1597,522,3193
158838,1690,1906,1597,886,2907
159294,1690,1906,1597,886,3534
159295,1690,1906,1597,886,3543
185599,1690,1906,1597,1284,4615
185635,1690,1906,1597,1284,4971
200130,1690,1906,1437,1284,4164
189714,1690,1906,1597,1284,4899
189715,1690,1906,1597,1284,4891
195562,1690,1906,1597,1050,4075
195564,1690,1906,1597,1050,5187
202738,1690,1906,1437,1284,4612
202741,1690,1906,1437,1284,4654
202743,1690,1906,1437,1284,4909
200761,1690,1906,1597,609,3129
210570,1690,1906,1437,1284,3916
199908,1690,1906,1597,891,3574
213264,1690,1906,1437,1284,2787
213687,1690,1906,1437,1284,4128
213696,1690,1906,1437,1284,4051
213697,1690,1906,1437,1284,4053
213699,1690,1906,1437,1284,3928
219666,1690,1906,1597,891,3562
232312,1690,1906,1597,1284,4221
232915,1690,1906,1597,1045,3160
233770,1690,1906,1437,670,3505
238858,1690,1906,1437,514,3259
208723,1690,1906,1906,1050,5499
230202,1690,1906,1437,1284,3103
230203,1690,1906,1437,1284,3019
245484,1690,1906,1597,742,3868
241177,1690,1906,1906,487,4270
236643,1690,1906,1597,418,4036
235020,1690,1906,1597,1284,4008
249528,1690,1906,1437,1284,4891
241137,1690,1906,1437,1284,3927
249267,1690,1906,1437,1284,5161
248376,1690,1906,1437,1284,4029
248397,1690,1906,1437,1284,5191
239641,1690,1906,1597,1284,4423
248454,1690,1906,1597,1284,5469
248524,1690,1906,1597,1284,4995
161425,1690,2526,2277,685,2568
160084,1690,2526,2277,228,1911
161470,1690,2526,2424,688,2608
155313,1690,2526,2277,688,2818
159328,1690,2526,2277,886,2644
169389,1690,2526,2277,688,2793
191656,1690,2526,2745,759,3582
191634,1690,2526,2424,688,4504
185334,1690,2526,2424,886,2797
195267,1690,2526,2745,627,4104
195549,1690,2526,2277,1050,3003
192247,1690,2526,2424,886,4092
183238,1690,2526,2059,886,3451
192721,1690,2526,2277,891,4054
192735,1690,2526,2277,891,4029
192736,1690,2526,2277,891,3312
193540,1690,2526,2277,891,2601
192717,1690,2526,2059,891,4503
192733,1690,2526,2424,891,3958
192739,1690,2526,2059,891,4501
195337,1690,2526,2277,891,2599
200292,1690,2526,2745,688,3678
195271,1690,2526,2424,627,3831
192252,1690,2526,2277,640,1974
202200,1690,2526,2745,1284,4582
195345,1690,2526,2277,891,2595
202698,1690,2526,2745,891,3334
199324,1690,2526,2745,891,3336
204933,1690,2526,2059,1051,4755
204940,1690,2526,2424,1051,3147
204945,1690,2526,2424,1051,3933
204946,1690,2526,2745,1051,3960
217710,1690,2526,2745,913,4117
202282,1690,2526,2277,891,2860
199900,1690,2526,3333,891,3852
216732,1690,2526,2277,886,3298
215290,1690,2526,3333,1051,3907
220447,1690,2526,2277,886,3010
216217,1690,2526,2277,633,2391
220449,1690,2526,2277,886,3037
215688,1690,2526,2277,772,3174
205048,1690,2526,2745,1050,4354
205053,1690,2526,2745,1050,3540
202555,1690,2526,2277,582,3934
216735,1690,2526,2059,886,4063
216441,1690,2526,2745,912,4074
216435,1690,2526,2424,912,3990
221548,1690,2526,2277,912,2592
214236,1690,2526,2059,1050,3805
205015,1690,2526,2059,1050,4092
199903,1690,2526,2277,891,2604
200062,1690,2526,2277,891,2739
213903,1690,2526,2277,891,3583
213900,1690,2526,2745,891,3699
222918,1690,2526,2277,474,2800
231280,1690,2526,2277,886,3591
224130,1690,2526,2424,469,4413
205036,1690,2526,2059,1050,3606
226875,1690,2526,2745,912,3832
231300,1690,2526,2277,633,3232
220336,1690,2526,2424,913,2892
223042,1690,2526,2424,913,3198
226689,1690,2526,2277,886,3147
236227,1690,2526,2745,891,3469
213901,1690,2526,2424,891,3897
217077,1690,2526,2424,891,3174
229387,1690,2526,2277,886,3238
229389,1690,2526,2277,886,3265
230652,1690,2526,2277,1051,3523
230421,1690,2526,2745,228,2661
230422,1690,2526,2745,228,2664
232014,1690,2526,2745,522,2824
221526,1690,2526,2424,912,3463
234285,1690,2526,2745,912,4597
234288,1690,2526,2745,912,4405
222253,1690,2526,2277,891,2260
217612,1690,2526,2277,946,2568
217614,1690,2526,2277,946,2569
217615,1690,2526,2277,946,3738
217617,1690,2526,2277,946,2604
217633,1690,2526,2277,946,2557
223176,1690,2526,2745,474,4149
228933,1690,2526,2424,688,3936
228934,1690,2526,2424,688,3933
230646,1690,2526,2745,1051,4737
230647,1690,2526,2745,1051,4840
235999,1690,2526,3333,1051,3916
217060,1690,2526,2745,1051,3348
234244,1690,2526,2745,1051,4320
215685,1690,2526,2277,772,3091
215691,1690,2526,2277,772,2406
215694,1690,2526,2277,772,2490
217977,1690,2526,2277,772,2286
228793,1690,2526,2277,772,3022
215713,1690,2526,2424,772,2827
215715,1690,2526,2424,772,3961
221580,1690,2526,2745,886,4282
221584,1690,2526,2745,886,3274
232947,1690,2526,2745,1045,4101
232948,1690,2526,2745,1045,4230
232950,1690,2526,2745,1045,4107
232951,1690,2526,2745,1045,4038
232953,1690,2526,2745,1045,4356
232954,1690,2526,2745,1045,4485
216793,1690,2526,2277,583,3793
236065,1690,2526,2745,928,3097
236067,1690,2526,2745,928,3292
236070,1690,2526,2745,928,2976
232956,1690,2526,2745,1045,4078
232957,1690,2526,2745,1045,3816
232926,1690,2526,2277,1045,3201
232930,1690,2526,2277,1045,3741
232932,1690,2526,2277,1045,3046
232933,1690,2526,2277,1045,2913
232936,1690,2526,2277,1045,2577
232938,1690,2526,2277,1045,3499
233295,1690,2526,2745,913,4228
231028,1690,2526,2059,891,4459
244615,1690,2526,2244,891,4317
224131,1690,2526,3333,1050,4879
230581,1690,2526,2745,1050,4960
230577,1690,2526,2424,1050,4794
230596,1690,2526,2059,669,4378
234318,1690,2526,2059,912,3520
234316,1690,2526,2059,912,3390
234322,1690,2526,2059,912,3712
236572,1690,2526,2745,1045,3288
236574,1690,2526,2745,1045,3304
245152,1690,2526,2745,1045,5719
232941,1690,2526,2059,1045,2617
232942,1690,2526,2059,1045,3291
230580,1690,2526,2424,1050,4843
230586,1690,2526,2059,1050,5304
230587,1690,2526,2059,1050,5170
230589,1690,2526,2059,1050,5170
230571,1690,2526,2277,1050,4182
234276,1690,2526,2745,912,4191
231306,1690,2526,2745,633,3496
232944,1690,2526,2059,1045,2619
232959,1690,2526,2424,1045,4129
232960,1690,2526,2424,1045,3879
232962,1690,2526,2424,1045,3979
232963,1690,2526,2424,1045,3067
232965,1690,2526,2424,1045,3181
245148,1690,2526,2059,1045,4371
245149,1690,2526,2059,1045,4642
228945,1690,2526,2745,688,3471
242115,1690,2526,2073,1272,4380
242116,1690,2526,2073,1272,4131
242119,1690,2526,2073,1272,4258
242121,1690,2526,2073,1272,4105
230158,1690,2526,2745,627,3766
242472,1690,2526,2745,891,4542
242473,1690,2526,2745,891,4825
242463,1690,2526,2277,891,4167
236229,1690,2526,2424,891,3427
246607,1690,2526,2277,474,3960
258264,1690,2526,2073,487,3307
237711,1690,2526,2745,1051,4113
247717,1690,2526,2059,684,3708
247722,1690,2526,2424,684,4300
242550,1690,2526,2059,474,3883
242554,1690,2526,2424,474,4008
249726,1690,2526,2244,1045,3588
238201,1690,2526,2745,1051,4369
237715,1690,2526,3333,627,5122
274023,1690,2526,2745,1051,5332
247618,1690,2526,2745,988,5445
247719,1690,2526,2277,684,4267
274021,1690,2526,2424,1051,4563
274020,1690,2526,2277,1051,5008
276054,1690,2526,2277,891,3999
163137,4320,1209,4237,1690,4369
160572,4320,1209,4237,1690,3735
160575,4320,1209,4237,1690,3739
158338,4320,1209,4237,909,4729
158340,4320,1209,4237,909,4513
157452,4320,1209,4237,909,3363
165559,4320,1209,4237,909,3720
165066,4320,1209,4237,909,4777
165067,4320,1209,4237,909,4417
165070,4320,1209,4237,909,4869
161977,4320,1209,4237,909,4849
163153,4320,1209,4237,1690,4689
170140,4320,1209,4237,1690,4309
155284,4320,1209,4237,909,4063
155287,4320,1209,4237,909,4639
155289,4320,1209,4237,909,4603
150394,4320,1209,1353,550,2961
150396,4320,1209,1353,550,2968
